id,prediction 
34759,1
34760,1
34761,0
34762,0
34763,1
34764,1
34765,1
34766,1
34767,0
34768,1
34769,1
34770,1
34771,0
34772,1
34773,1
34774,1
34775,1
34776,1
34777,1
34778,1
34779,1
34780,1
34781,0
34782,0
34783,1
34784,1
34785,1
34786,0
34787,1
34788,1
34789,1
34790,1
34791,1
34792,1
34793,1
34794,0
34795,1
34796,0
34797,1
34798,1
34799,1
34800,1
34801,0
34802,1
34803,1
34804,1
34805,0
34806,1
34807,1
34808,1
34809,1
34810,1
34811,0
34812,1
34813,1
34814,0
34815,1
34816,1
34817,1
34818,1
34819,1
34820,1
34821,1
34822,1
34823,1
34824,1
34825,0
34826,1
34827,1
34828,0
34829,1
34830,1
34831,0
34832,1
34833,1
34834,1
34835,0
34836,1
34837,1
34838,0
34839,0
34840,1
34841,1
34842,1
34843,1
34844,1
34845,1
34846,1
34847,1
34848,1
34849,1
34850,1
34851,1
34852,1
34853,1
34854,0
34855,1
34856,1
34857,1
34858,1
34859,0
34860,0
34861,0
34862,1
34863,1
34864,0
34865,1
34866,1
34867,1
34868,1
34869,1
34870,0
34871,0
34872,1
34873,1
34874,1
34875,1
34876,1
34877,1
34878,1
34879,1
34880,1
34881,1
34882,0
34883,1
34884,1
34885,1
34886,1
34887,1
34888,1
34889,1
34890,1
34891,1
34892,0
34893,1
34894,0
34895,1
34896,1
34897,1
34898,1
34899,0
34900,1
34901,0
34902,0
34903,1
34904,1
34905,1
34906,1
34907,1
34908,1
34909,1
34910,1
34911,0
34912,1
34913,1
34914,1
34915,1
34916,1
34917,1
34918,0
34919,1
34920,1
34921,1
34922,1
34923,1
34924,1
34925,1
34926,1
34927,1
34928,1
34929,1
34930,0
34931,1
34932,1
34933,1
34934,1
34935,1
34936,1
34937,0
34938,0
34939,1
34940,1
34941,1
34942,0
34943,1
34944,1
34945,1
34946,1
34947,1
34948,1
34949,1
34950,1
34951,1
34952,1
34953,1
34954,1
34955,1
34956,1
34957,1
34958,1
34959,1
34960,1
34961,1
34962,0
34963,0
34964,1
34965,1
34966,1
34967,1
34968,1
34969,1
34970,1
34971,1
34972,1
34973,1
34974,1
34975,1
34976,1
34977,1
34978,1
34979,1
34980,0
34981,1
34982,0
34983,1
34984,1
34985,1
34986,0
34987,1
34988,1
34989,1
34990,1
34991,1
34992,1
34993,1
34994,1
34995,1
34996,1
34997,0
34998,1
34999,1
35000,1
35001,1
35002,1
35003,1
35004,1
35005,0
35006,1
35007,0
35008,1
35009,1
35010,0
35011,1
35012,1
35013,1
35014,1
35015,0
35016,1
35017,1
35018,1
35019,1
35020,1
35021,1
35022,1
35023,1
35024,1
35025,1
35026,1
35027,1
35028,1
35029,1
35030,1
35031,1
35032,1
35033,1
35034,1
35035,1
35036,1
35037,1
35038,1
35039,1
35040,1
35041,1
35042,1
35043,1
35044,0
35045,0
35046,1
35047,1
35048,1
35049,1
35050,1
35051,1
35052,1
35053,1
35054,1
35055,1
35056,0
35057,0
35058,1
35059,0
35060,1
35061,1
35062,1
35063,1
35064,1
35065,1
35066,1
35067,1
35068,1
35069,1
35070,1
35071,0
35072,1
35073,1
35074,0
35075,1
35076,0
35077,1
35078,1
35079,1
35080,1
35081,0
35082,1
35083,1
35084,1
35085,1
35086,1
35087,0
35088,1
35089,0
35090,1
35091,1
35092,1
35093,1
35094,1
35095,1
35096,1
35097,1
35098,0
35099,1
35100,1
35101,1
35102,1
35103,1
35104,1
35105,1
35106,1
35107,1
35108,1
35109,1
35110,1
35111,0
35112,1
35113,1
35114,0
35115,1
35116,1
35117,1
35118,1
35119,1
35120,1
35121,1
35122,0
35123,1
35124,1
35125,1
35126,0
35127,1
35128,1
35129,1
35130,1
35131,1
35132,1
35133,1
35134,1
35135,0
35136,1
35137,1
35138,1
35139,1
35140,1
35141,1
35142,1
35143,1
35144,1
35145,1
35146,1
35147,0
35148,1
35149,1
35150,1
35151,1
35152,1
35153,1
35154,1
35155,1
35156,1
35157,0
35158,1
35159,0
35160,0
35161,1
35162,1
35163,1
35164,1
35165,0
35166,0
35167,0
35168,1
35169,1
35170,1
35171,1
35172,1
35173,1
35174,0
35175,1
35176,1
35177,1
35178,1
35179,1
35180,0
35181,1
35182,1
35183,1
35184,1
35185,1
35186,0
35187,0
35188,1
35189,1
35190,1
35191,1
35192,1
35193,1
35194,1
35195,1
35196,1
35197,1
35198,1
35199,1
35200,1
35201,1
35202,1
35203,0
35204,0
35205,1
35206,1
35207,1
35208,1
35209,1
35210,1
35211,1
35212,0
35213,1
35214,1
35215,1
35216,1
35217,0
35218,1
35219,0
35220,1
35221,1
35222,1
35223,1
35224,1
35225,1
35226,1
35227,1
35228,1
35229,1
35230,1
35231,1
35232,0
35233,0
35234,1
35235,0
35236,1
35237,1
35238,0
35239,1
35240,1
35241,1
35242,1
35243,1
35244,0
35245,1
35246,1
35247,1
35248,1
35249,1
35250,1
35251,1
35252,1
35253,1
35254,1
35255,1
35256,1
35257,1
35258,1
35259,1
35260,1
35261,1
35262,1
35263,1
35264,1
35265,1
35266,1
35267,1
35268,1
35269,1
35270,1
35271,1
35272,1
35273,1
35274,1
35275,1
35276,1
35277,1
35278,0
35279,1
35280,1
35281,1
35282,1
35283,1
35284,1
35285,1
35286,1
35287,1
35288,1
35289,0
35290,1
35291,1
35292,1
35293,1
35294,1
35295,1
35296,1
35297,1
35298,0
35299,1
35300,0
35301,1
35302,1
35303,1
35304,1
35305,1
35306,1
35307,1
35308,1
35309,1
35310,0
35311,1
35312,1
35313,1
35314,1
35315,0
35316,0
35317,1
35318,1
35319,0
35320,1
35321,0
35322,1
35323,1
35324,1
35325,1
35326,1
35327,1
35328,1
35329,1
35330,0
35331,1
35332,1
35333,1
35334,0
35335,1
35336,0
35337,0
35338,1
35339,1
35340,0
35341,1
35342,1
35343,1
35344,0
35345,1
35346,0
35347,1
35348,1
35349,0
35350,1
35351,1
35352,0
35353,1
35354,0
35355,1
35356,1
35357,1
35358,1
35359,1
35360,1
35361,1
35362,1
35363,1
35364,1
35365,1
35366,0
35367,1
35368,0
35369,1
35370,1
35371,1
35372,1
35373,0
35374,1
35375,1
35376,1
35377,1
35378,1
35379,1
35380,1
35381,1
35382,1
35383,1
35384,1
35385,1
35386,1
35387,1
35388,1
35389,1
35390,1
35391,1
35392,1
35393,0
35394,1
35395,1
35396,1
35397,1
35398,1
35399,0
35400,1
35401,1
35402,1
35403,1
35404,1
35405,1
35406,1
35407,1
35408,1
35409,1
35410,1
35411,1
35412,1
35413,1
35414,0
35415,1
35416,1
35417,1
35418,1
35419,1
35420,1
35421,1
35422,1
35423,1
35424,1
35425,1
35426,1
35427,0
35428,1
35429,0
35430,1
35431,0
35432,1
35433,0
35434,0
35435,0
35436,1
35437,1
35438,1
35439,0
35440,1
35441,0
35442,1
35443,1
35444,1
35445,1
35446,1
35447,1
35448,1
35449,1
35450,1
35451,1
35452,1
35453,1
35454,1
35455,1
35456,1
35457,1
35458,1
35459,1
35460,1
35461,1
35462,1
35463,1
35464,1
35465,1
35466,1
35467,1
35468,1
35469,1
35470,1
35471,1
35472,0
35473,1
35474,1
35475,0
35476,1
35477,1
35478,0
35479,1
35480,0
35481,1
35482,1
35483,1
35484,0
35485,1
35486,1
35487,1
35488,1
35489,1
35490,1
35491,1
35492,1
35493,1
35494,1
35495,1
35496,1
35497,1
35498,1
35499,1
35500,1
35501,1
35502,1
35503,1
35504,1
35505,1
35506,1
35507,1
35508,1
35509,1
35510,1
35511,1
35512,1
35513,1
35514,1
35515,1
35516,1
35517,1
35518,1
35519,1
35520,1
35521,1
35522,1
35523,1
35524,1
35525,1
35526,1
35527,1
35528,1
35529,1
35530,0
35531,1
35532,1
35533,1
35534,1
35535,1
35536,1
35537,1
35538,0
35539,0
35540,0
35541,0
35542,1
35543,0
35544,1
35545,1
35546,0
35547,0
35548,1
35549,1
35550,1
35551,0
35552,0
35553,1
35554,1
35555,1
35556,1
35557,0
35558,0
35559,0
35560,1
35561,0
35562,1
35563,1
35564,1
35565,1
35566,1
35567,1
35568,1
35569,1
35570,0
35571,1
35572,1
35573,1
35574,1
35575,1
35576,0
35577,0
35578,1
35579,1
35580,1
35581,1
35582,1
35583,1
35584,0
35585,1
35586,1
35587,1
35588,0
35589,1
35590,1
35591,1
35592,1
35593,1
35594,0
35595,1
35596,1
35597,1
35598,1
35599,1
35600,1
35601,0
35602,1
35603,1
35604,1
35605,1
35606,1
35607,1
35608,1
35609,1
35610,1
35611,1
35612,1
35613,1
35614,1
35615,1
35616,1
35617,1
35618,1
35619,1
35620,0
35621,0
35622,1
35623,1
35624,0
35625,1
35626,1
35627,1
35628,1
35629,1
35630,1
35631,1
35632,0
35633,1
35634,1
35635,1
35636,0
35637,1
35638,1
35639,1
35640,1
35641,0
35642,0
35643,1
35644,1
35645,1
35646,1
35647,1
35648,1
35649,1
35650,1
35651,1
35652,1
35653,1
35654,1
35655,1
35656,0
35657,1
35658,1
35659,1
35660,1
35661,1
35662,0
35663,0
35664,1
35665,0
35666,1
35667,1
35668,0
35669,1
35670,1
35671,1
35672,1
35673,1
35674,1
35675,0
35676,1
35677,1
35678,1
35679,1
35680,1
35681,0
35682,1
35683,1
35684,1
35685,1
35686,0
35687,1
35688,1
35689,1
35690,1
35691,1
35692,1
35693,0
35694,1
35695,1
35696,1
35697,1
35698,1
35699,1
35700,0
35701,1
35702,1
35703,1
35704,1
35705,0
35706,1
35707,1
35708,1
35709,1
35710,1
35711,1
35712,1
35713,1
35714,0
35715,1
35716,1
35717,1
35718,1
35719,1
35720,1
35721,1
35722,0
35723,0
35724,0
35725,0
35726,1
35727,1
35728,1
35729,1
35730,1
35731,1
35732,1
35733,1
35734,1
35735,1
35736,0
35737,1
35738,1
35739,1
35740,1
35741,1
35742,1
35743,1
35744,1
35745,1
35746,0
35747,1
35748,1
35749,1
35750,1
35751,1
35752,1
35753,1
35754,1
35755,1
35756,0
35757,1
35758,1
35759,1
35760,1
35761,1
35762,1
35763,1
35764,1
35765,1
35766,1
35767,1
35768,1
35769,1
35770,0
35771,1
35772,1
35773,1
35774,1
35775,1
35776,1
35777,1
35778,1
35779,1
35780,1
35781,1
35782,1
35783,1
35784,1
35785,1
35786,1
35787,1
35788,1
35789,1
35790,1
35791,1
35792,1
35793,1
35794,1
35795,1
35796,1
35797,0
35798,1
35799,1
35800,1
35801,1
35802,1
35803,1
35804,0
35805,1
35806,0
35807,1
35808,1
35809,1
35810,1
35811,1
35812,1
35813,1
35814,1
35815,1
35816,1
35817,1
35818,1
35819,1
35820,1
35821,1
35822,1
35823,1
35824,1
35825,1
35826,0
35827,0
35828,1
35829,0
35830,1
35831,1
35832,1
35833,1
35834,1
35835,0
35836,1
35837,1
35838,1
35839,1
35840,1
35841,0
35842,1
35843,0
35844,0
35845,1
35846,1
35847,1
35848,1
35849,1
35850,1
35851,1
35852,0
35853,1
35854,1
35855,1
35856,0
35857,0
35858,0
35859,1
35860,1
35861,1
35862,1
35863,1
35864,1
35865,1
35866,0
35867,1
35868,0
35869,1
35870,1
35871,1
35872,1
35873,1
35874,1
35875,1
35876,1
35877,1
35878,1
35879,1
35880,1
35881,1
35882,1
35883,0
35884,1
35885,0
35886,0
35887,1
35888,1
35889,1
35890,1
35891,1
35892,1
35893,0
35894,1
35895,1
35896,1
35897,0
35898,1
35899,0
35900,1
35901,0
35902,1
35903,0
35904,1
35905,1
35906,1
35907,1
35908,1
35909,1
35910,1
35911,1
35912,1
35913,1
35914,1
35915,1
35916,1
35917,1
35918,0
35919,1
35920,0
35921,1
35922,0
35923,1
35924,1
35925,1
35926,1
35927,1
35928,1
35929,1
35930,1
35931,1
35932,1
35933,0
35934,0
35935,1
35936,0
35937,1
35938,1
35939,1
35940,0
35941,1
35942,1
35943,1
35944,0
35945,0
35946,1
35947,1
35948,1
35949,1
35950,1
35951,1
35952,1
35953,1
35954,1
35955,1
35956,1
35957,0
35958,0
35959,1
35960,1
35961,1
35962,1
35963,1
35964,1
35965,0
35966,1
35967,1
35968,1
35969,1
35970,1
35971,1
35972,1
35973,0
35974,0
35975,0
35976,1
35977,1
35978,1
35979,1
35980,1
35981,1
35982,0
35983,0
35984,1
35985,1
35986,0
35987,1
35988,1
35989,0
35990,1
35991,1
35992,1
35993,1
35994,1
35995,1
35996,1
35997,1
35998,1
35999,1
36000,1
36001,1
36002,1
36003,1
36004,0
36005,1
36006,1
36007,0
36008,1
36009,1
36010,1
36011,1
36012,1
36013,0
36014,1
36015,1
36016,0
36017,0
36018,0
36019,1
36020,1
36021,0
36022,1
36023,1
36024,1
36025,1
36026,1
36027,0
36028,1
36029,1
36030,1
36031,1
36032,1
36033,1
36034,1
36035,1
36036,0
36037,0
36038,1
36039,1
36040,1
36041,1
36042,1
36043,1
36044,1
36045,1
36046,0
36047,0
36048,0
36049,1
36050,1
36051,1
36052,0
36053,1
36054,1
36055,1
36056,1
36057,0
36058,1
36059,1
36060,1
36061,1
36062,1
36063,1
36064,1
36065,1
36066,1
36067,0
36068,1
36069,1
36070,1
36071,1
36072,1
36073,1
36074,1
36075,1
36076,1
36077,1
36078,1
36079,1
36080,1
36081,1
36082,1
36083,1
36084,1
36085,1
36086,1
36087,1
36088,1
36089,1
36090,0
36091,1
36092,0
36093,1
36094,1
36095,1
36096,1
36097,1
36098,1
36099,1
36100,1
36101,1
36102,1
36103,1
36104,1
36105,1
36106,1
36107,1
36108,1
36109,1
36110,1
36111,0
36112,1
36113,1
36114,1
36115,0
36116,1
36117,0
36118,1
36119,1
36120,1
36121,1
36122,1
36123,1
36124,0
36125,0
36126,1
36127,1
36128,1
36129,1
36130,1
36131,1
36132,1
36133,1
36134,1
36135,1
36136,1
36137,1
36138,1
36139,1
36140,1
36141,0
36142,1
36143,1
36144,1
36145,1
36146,1
36147,1
36148,1
36149,1
36150,1
36151,1
36152,1
36153,1
36154,1
36155,1
36156,1
36157,1
36158,1
36159,1
36160,1
36161,0
36162,1
36163,1
36164,1
36165,1
36166,1
36167,1
36168,1
36169,1
36170,1
36171,0
36172,0
36173,1
36174,1
36175,1
36176,1
36177,1
36178,1
36179,0
36180,1
36181,1
36182,0
36183,1
36184,1
36185,1
36186,1
36187,1
36188,1
36189,1
36190,0
36191,1
36192,1
36193,0
36194,1
36195,1
36196,1
36197,1
36198,0
36199,1
36200,1
36201,0
36202,1
36203,1
36204,1
36205,1
36206,1
36207,1
36208,1
36209,0
36210,1
36211,1
36212,1
36213,1
36214,1
36215,1
36216,1
36217,1
36218,1
36219,0
36220,1
36221,1
36222,1
36223,1
36224,1
36225,1
36226,1
36227,1
36228,1
36229,1
36230,1
36231,1
36232,1
36233,1
36234,1
36235,0
36236,0
36237,1
36238,1
36239,1
36240,0
36241,0
36242,0
36243,1
36244,1
36245,0
36246,1
36247,1
36248,1
36249,1
36250,1
36251,1
36252,0
36253,1
36254,1
36255,1
36256,0
36257,1
36258,1
36259,1
36260,1
36261,0
36262,1
36263,0
36264,1
36265,1
36266,0
36267,0
36268,1
36269,1
36270,1
36271,1
36272,1
36273,1
36274,1
36275,1
36276,1
36277,1
36278,0
36279,1
36280,1
36281,1
36282,1
36283,0
36284,1
36285,1
36286,1
36287,0
36288,1
36289,0
36290,1
36291,1
36292,1
36293,1
36294,1
36295,1
36296,1
36297,1
36298,1
36299,0
36300,0
36301,1
36302,1
36303,0
36304,1
36305,1
36306,1
36307,1
36308,0
36309,1
36310,1
36311,0
36312,1
36313,1
36314,1
36315,1
36316,1
36317,1
36318,1
36319,1
36320,1
36321,1
36322,1
36323,1
36324,0
36325,1
36326,1
36327,1
36328,1
36329,1
36330,1
36331,0
36332,1
36333,1
36334,1
36335,1
36336,1
36337,1
36338,1
36339,1
36340,0
36341,1
36342,0
36343,1
36344,1
36345,1
36346,1
36347,1
36348,1
36349,1
36350,1
36351,1
36352,1
36353,0
36354,1
36355,1
36356,1
36357,1
36358,1
36359,1
36360,1
36361,1
36362,1
36363,1
36364,1
36365,1
36366,1
36367,1
36368,1
36369,1
36370,0
36371,1
36372,1
36373,0
36374,1
36375,0
36376,1
36377,1
36378,0
36379,0
36380,1
36381,1
36382,0
36383,1
36384,0
36385,1
36386,0
36387,1
36388,0
36389,0
36390,1
36391,1
36392,0
36393,1
36394,1
36395,0
36396,1
36397,0
36398,1
36399,1
36400,1
36401,1
36402,1
36403,1
36404,1
36405,1
36406,1
36407,0
36408,1
36409,1
36410,1
36411,1
36412,1
36413,1
36414,1
36415,1
36416,1
36417,1
36418,1
36419,1
36420,1
36421,1
36422,1
36423,1
36424,1
36425,0
36426,1
36427,1
36428,1
36429,0
36430,0
36431,1
36432,1
36433,0
36434,1
36435,1
36436,1
36437,1
36438,1
36439,0
36440,1
36441,1
36442,1
36443,0
36444,1
36445,0
36446,1
36447,1
36448,1
36449,1
36450,1
36451,1
36452,1
36453,1
36454,1
36455,1
36456,1
36457,1
36458,1
36459,1
36460,1
36461,1
36462,1
36463,1
36464,1
36465,1
36466,1
36467,0
36468,1
36469,1
36470,1
36471,1
36472,1
36473,0
36474,1
36475,1
36476,1
36477,1
36478,1
36479,1
36480,0
36481,1
36482,1
36483,1
36484,1
36485,1
36486,1
36487,1
36488,1
36489,0
36490,1
36491,1
36492,1
36493,1
36494,1
36495,0
36496,1
36497,0
36498,0
36499,1
36500,1
36501,0
36502,1
36503,1
36504,1
36505,1
36506,1
36507,1
36508,0
36509,1
36510,0
36511,1
36512,1
36513,1
36514,1
36515,1
36516,1
36517,1
36518,1
36519,1
36520,1
36521,1
36522,1
36523,1
36524,1
36525,1
36526,0
36527,1
36528,1
36529,1
36530,1
36531,1
36532,1
36533,1
36534,0
36535,1
36536,0
36537,1
36538,1
36539,1
36540,1
36541,1
36542,1
36543,1
36544,1
36545,1
36546,1
36547,1
36548,1
36549,1
36550,0
36551,1
36552,1
36553,1
36554,0
36555,1
36556,1
36557,1
36558,1
36559,1
36560,1
36561,1
36562,1
36563,1
36564,1
36565,1
36566,1
36567,1
36568,1
36569,1
36570,1
36571,1
36572,0
36573,1
36574,1
36575,1
36576,1
36577,1
36578,0
36579,1
36580,0
36581,1
36582,1
36583,1
36584,0
36585,0
36586,1
36587,1
36588,1
36589,1
36590,1
36591,1
36592,0
36593,1
36594,1
36595,1
36596,0
36597,1
36598,1
36599,1
36600,1
36601,1
36602,1
36603,0
36604,1
36605,1
36606,1
36607,1
36608,1
36609,0
36610,0
36611,0
36612,1
36613,1
36614,1
36615,1
36616,1
36617,1
36618,1
36619,1
36620,0
36621,1
36622,0
36623,0
36624,1
36625,1
36626,1
36627,0
36628,1
36629,1
36630,1
36631,0
36632,1
36633,1
36634,1
36635,1
36636,1
36637,1
36638,1
36639,0
36640,1
36641,1
36642,1
36643,1
36644,0
36645,1
36646,1
36647,0
36648,1
36649,1
36650,1
36651,1
36652,1
36653,0
36654,1
36655,1
36656,1
36657,1
36658,1
36659,0
36660,1
36661,1
36662,1
36663,1
36664,1
36665,1
36666,1
36667,1
36668,0
36669,1
36670,1
36671,1
36672,1
36673,1
36674,1
36675,0
36676,1
36677,1
36678,1
36679,1
36680,0
36681,0
36682,1
36683,1
36684,1
36685,1
36686,1
36687,1
36688,1
36689,1
36690,1
36691,1
36692,1
36693,1
36694,1
36695,1
36696,1
36697,1
36698,1
36699,1
36700,0
36701,0
36702,1
36703,0
36704,1
36705,1
36706,0
36707,1
36708,1
36709,1
36710,0
36711,1
36712,1
36713,1
36714,1
36715,1
36716,1
36717,1
36718,1
36719,1
36720,1
36721,0
36722,1
36723,0
36724,1
36725,1
36726,1
36727,1
36728,1
36729,0
36730,1
36731,1
36732,1
36733,0
36734,1
36735,1
36736,0
36737,1
36738,1
36739,1
36740,1
36741,1
36742,1
36743,1
36744,1
36745,1
36746,1
36747,1
36748,0
36749,1
36750,1
36751,1
36752,1
36753,1
36754,1
36755,0
36756,1
36757,1
36758,1
36759,1
36760,1
36761,1
36762,1
36763,0
36764,1
36765,0
36766,1
36767,1
36768,1
36769,1
36770,1
36771,1
36772,1
36773,0
36774,0
36775,1
36776,1
36777,1
36778,1
36779,1
36780,1
36781,0
36782,1
36783,1
36784,1
36785,1
36786,0
36787,1
36788,1
36789,1
36790,1
36791,1
36792,1
36793,1
36794,1
36795,1
36796,0
36797,0
36798,0
36799,0
36800,1
36801,1
36802,0
36803,1
36804,1
36805,1
36806,1
36807,1
36808,1
36809,1
36810,1
36811,1
36812,1
36813,1
36814,0
36815,1
36816,1
36817,1
36818,1
36819,0
36820,1
36821,1
36822,1
36823,1
36824,0
36825,0
36826,1
36827,1
36828,1
36829,0
36830,1
36831,1
36832,1
36833,1
36834,1
36835,1
36836,0
36837,1
36838,1
36839,1
36840,1
36841,0
36842,1
36843,1
36844,1
36845,1
36846,1
36847,1
36848,1
36849,1
36850,0
36851,1
36852,1
36853,1
36854,1
36855,1
36856,1
36857,0
36858,1
36859,0
36860,1
36861,1
36862,1
36863,1
36864,1
36865,1
36866,1
36867,1
36868,1
36869,1
36870,1
36871,1
36872,1
36873,1
36874,1
36875,1
36876,1
36877,0
36878,1
36879,0
36880,1
36881,1
36882,0
36883,0
36884,1
36885,1
36886,1
36887,0
36888,1
36889,1
36890,1
36891,1
36892,1
36893,1
36894,1
36895,1
36896,1
36897,1
36898,0
36899,1
36900,1
36901,1
36902,0
36903,1
36904,1
36905,1
36906,0
36907,1
36908,0
36909,1
36910,1
36911,0
36912,1
36913,1
36914,1
36915,0
36916,1
36917,1
36918,1
36919,1
36920,1
36921,1
36922,1
36923,1
36924,1
36925,1
36926,1
36927,1
36928,1
36929,1
36930,1
36931,1
36932,1
36933,1
36934,1
36935,1
36936,1
36937,1
36938,0
36939,1
36940,1
36941,1
36942,0
36943,1
36944,1
36945,1
36946,0
36947,0
36948,1
36949,1
36950,0
36951,1
36952,0
36953,1
36954,1
36955,1
36956,1
36957,1
36958,0
36959,1
36960,1
36961,1
36962,1
36963,1
36964,1
36965,0
36966,1
36967,0
36968,1
36969,1
36970,1
36971,1
36972,1
36973,1
36974,1
36975,1
36976,0
36977,1
36978,1
36979,1
36980,1
36981,1
36982,1
36983,1
36984,0
36985,1
36986,1
36987,1
36988,1
36989,1
36990,1
36991,1
36992,1
36993,1
36994,0
36995,1
36996,1
36997,1
36998,1
36999,1
37000,1
37001,1
37002,0
37003,0
37004,1
37005,1
37006,1
37007,1
37008,1
37009,1
37010,0
37011,1
37012,1
37013,1
37014,1
37015,0
37016,0
37017,1
37018,1
37019,1
37020,1
37021,1
37022,0
37023,1
37024,1
37025,1
37026,1
37027,0
37028,1
37029,1
37030,0
37031,1
37032,1
37033,1
37034,1
37035,1
37036,1
37037,0
37038,1
37039,1
37040,1
37041,1
37042,0
37043,1
37044,1
37045,0
37046,1
37047,0
37048,1
37049,1
37050,1
37051,1
37052,1
37053,1
37054,1
37055,1
37056,1
37057,1
37058,1
37059,1
37060,1
37061,1
37062,0
37063,1
37064,1
37065,1
37066,0
37067,1
37068,1
37069,1
37070,1
37071,1
37072,0
37073,1
37074,1
37075,1
37076,1
37077,0
37078,1
37079,1
37080,1
37081,1
37082,1
37083,1
37084,1
37085,0
37086,1
37087,1
37088,1
37089,1
37090,1
37091,1
37092,1
37093,1
37094,1
37095,1
37096,0
37097,1
37098,1
37099,1
37100,0
37101,1
37102,1
37103,1
37104,1
37105,1
37106,1
37107,1
37108,1
37109,1
37110,1
37111,1
37112,1
37113,1
37114,1
37115,1
37116,1
37117,0
37118,1
37119,1
37120,1
37121,1
37122,1
37123,1
37124,1
37125,0
37126,1
37127,1
37128,1
37129,1
37130,1
37131,1
37132,1
37133,0
37134,1
37135,1
37136,1
37137,0
37138,1
37139,1
37140,0
37141,1
37142,0
37143,1
37144,0
37145,1
37146,1
37147,1
37148,1
37149,1
37150,1
37151,1
37152,1
37153,1
37154,0
37155,1
37156,1
37157,1
37158,1
37159,1
37160,1
37161,1
37162,1
37163,0
37164,1
37165,0
37166,1
37167,0
37168,1
37169,1
37170,1
37171,1
37172,1
37173,1
37174,1
37175,1
37176,1
37177,1
37178,1
37179,1
37180,1
37181,1
37182,1
37183,1
37184,1
37185,1
37186,1
37187,1
37188,0
37189,0
37190,1
37191,0
37192,1
37193,1
37194,1
37195,1
37196,1
37197,1
37198,1
37199,0
37200,1
37201,1
37202,1
37203,1
37204,0
37205,1
37206,0
37207,1
37208,1
37209,0
37210,0
37211,0
37212,1
37213,1
37214,1
37215,1
37216,1
37217,1
37218,1
37219,1
37220,1
37221,1
37222,1
37223,1
37224,0
37225,1
37226,1
37227,0
37228,1
37229,1
37230,1
37231,1
37232,0
37233,1
37234,1
37235,1
37236,0
37237,1
37238,1
37239,1
37240,0
37241,1
37242,1
37243,1
37244,1
37245,0
37246,1
37247,1
37248,1
37249,0
37250,1
37251,1
37252,1
37253,1
37254,1
37255,1
37256,0
37257,1
37258,1
37259,1
37260,1
37261,0
37262,1
37263,1
37264,1
37265,1
37266,1
37267,1
37268,1
37269,1
37270,1
37271,1
37272,1
37273,1
37274,1
37275,1
37276,1
37277,1
37278,0
37279,1
37280,0
37281,1
37282,1
37283,1
37284,1
37285,1
37286,1
37287,0
37288,1
37289,1
37290,1
37291,0
37292,1
37293,1
37294,1
37295,1
37296,0
37297,0
37298,1
37299,1
37300,0
37301,1
37302,0
37303,1
37304,1
37305,1
37306,1
37307,1
37308,0
37309,1
37310,1
37311,1
37312,1
37313,1
37314,0
37315,1
37316,1
37317,0
37318,1
37319,1
37320,1
37321,1
37322,1
37323,1
37324,1
37325,1
37326,1
37327,1
37328,1
37329,1
37330,1
37331,0
37332,1
37333,0
37334,0
37335,1
37336,1
37337,1
37338,1
37339,1
37340,1
37341,1
37342,1
37343,0
37344,1
37345,1
37346,0
37347,1
37348,1
37349,1
37350,1
37351,1
37352,1
37353,1
37354,1
37355,1
37356,1
37357,1
37358,0
37359,1
37360,1
37361,1
37362,1
37363,0
37364,1
37365,1
37366,1
37367,0
37368,0
37369,1
37370,1
37371,1
37372,1
37373,0
37374,1
37375,1
37376,0
37377,1
37378,1
37379,0
37380,1
37381,1
37382,1
37383,1
37384,1
37385,1
37386,1
37387,1
37388,1
37389,1
37390,1
37391,0
37392,1
37393,1
37394,1
37395,1
37396,1
37397,1
37398,1
37399,1
37400,1
37401,1
37402,1
37403,1
37404,1
37405,1
37406,1
37407,1
37408,1
37409,1
37410,1
37411,1
37412,1
37413,0
37414,0
37415,1
37416,1
37417,0
37418,1
37419,0
37420,1
37421,0
37422,1
37423,0
37424,1
37425,0
37426,1
37427,1
37428,0
37429,1
37430,1
37431,1
37432,0
37433,1
37434,1
37435,1
37436,0
37437,1
37438,1
37439,1
37440,1
37441,1
37442,0
37443,0
37444,1
37445,1
37446,1
37447,1
37448,1
37449,1
37450,0
37451,1
37452,1
37453,1
37454,1
37455,1
37456,1
37457,1
37458,1
37459,1
37460,1
37461,1
37462,0
37463,1
37464,1
37465,1
37466,0
37467,1
37468,0
37469,1
37470,1
37471,1
37472,1
37473,0
37474,0
37475,1
37476,1
37477,1
37478,1
37479,1
37480,1
37481,0
37482,1
37483,1
37484,1
37485,1
37486,1
37487,1
37488,0
37489,1
37490,1
37491,1
37492,1
37493,1
37494,1
37495,0
37496,1
37497,1
37498,1
37499,1
37500,0
37501,1
37502,1
37503,0
37504,1
37505,1
37506,1
37507,1
37508,1
37509,1
37510,1
37511,1
37512,1
37513,1
37514,1
37515,1
37516,0
37517,1
37518,1
37519,1
37520,1
37521,1
37522,1
37523,1
37524,1
37525,1
37526,1
37527,1
37528,1
37529,1
37530,1
37531,1
37532,1
37533,1
37534,0
37535,1
37536,1
37537,1
37538,1
37539,1
37540,1
37541,1
37542,0
37543,1
37544,1
37545,1
37546,1
37547,0
37548,1
37549,1
37550,1
37551,1
37552,1
37553,1
37554,1
37555,1
37556,1
